id,contract,lang,title,text,topics,subtopics,void
558,18,de,5. Bestellvorgang/5.2. Benutzerangaben,Sämtliche der durch diese Website gespeicherten Daten können als Nachweise der zwischen <<NAME>> und seinen Kunden vollzogenen Geschäftsvorgänge dienen. Im Falle von Streitigkeiten zwischen <<NAME>> und einem Kunden zu einer auf dieser Website vollzogenen Transaktion können die bei <<NAME>> gespeicherten Daten für Beweiszwecke herangezogen werden.,personalData,,0.0
559,18,de,5. Bestellvorgang/5.2. Benutzerangaben,"Sie können jederzeit Ihr Kundenkonto löschen, indem Sie über den Link „Uns kontaktieren“ eine entsprechende E-Mail an den Kundenservice senden. Nach Löschung Ihres Kontos haben Sie jederzeit die Möglichkeit, ein neues Konto zu eröffnen",personalData,,0.0
560,18,de,5. Bestellvorgang/5.3. Abschließen der Bestellung/5.3.a) Bestätigung der Lieferart ,"Hier legen Sie einerseits die Lieferart fest und geben außerdem die für einen reibungslosen Versand notwendigen Lieferdaten an: Zustellland, Anrede, Vorname, Name, Telefon, Lieferanschrift (oder das Geschäft, in dem Sie Ihre Bestellung abholen möchten, wenn Geschäfte in dem von Ihnen gewählten Zustellland diesen Service anbieten – siehe „8.1 Liefer- und Abholbereich“). Bei einer Geschenkbestellung haben Sie während des Bestellvorgangs die Möglichkeit, eine Begleitkarte und eine Rechnung ohne Preisangaben beizufügen.  Am Ende dieses Schrittes klicken Sie auf „bestätigen“.",delivery,,0.0
561,18,de,5. Bestellvorgang/5.3. Abschließen der Bestellung/5.3.b) Bestätigung der Zahlungsart und Bezahlung der Bestellung,"Sie können Ihre Lieferanschrift als Rechnungsadresse verwenden oder hier eine andere eingeben. Anschließend werden Sie aufgefordert, eine Zahlungsart auszuwählen und die entsprechenden Informationen einzugeben. Am Ende des oben beschriebenen Bestellvorgangs und, nachdem Sie die vorliegenden Allgemeinen Geschäfts- und Nutzungsbedingungen sowie die Datenschutzbestimmungen dieser Website in Gänze akzeptiert haben, klicken Sie auf das Schaltfeld „Bestätigen und bezahlen“. Um ein vorbestelltes Produkt, ein personalisiertes Produkt oder ein anderes Produkt, das eine längere Lieferzeit erfordert, zu bestätigen, müssen Sie <<NAME>> ermächtigen, Ihre Bankdaten bis zum Versand des besagten Produkts und für eine Dauer von maximal 2 Monaten zu speichern, um Ihr Konto bei Versand Ihrer Bestellung zu belasten. Damit kommt der Kaufvertrag endgültig zustande. Zur Bestätigung einer Vorbestellung müssen Sie zudem <<NAME>> die Befugnis erteilen, Ihre Bankangaben bis zur Auslieferung des vorbestellten Artikels und für eine Dauer von maximal 2 Monaten zu speichern, um die Belastung Ihres Bankkontos bei Versand Ihrer Bestellung vornehmen zu können. Sie sollten die von Ihnen getroffene Auswahl genau überprüfen, bevor Sie Ihre Bestellung bestätigen. Wir bemühen uns, die Übereinstimmung in Farbgebung, Ausführung und Stil der auf den Fotografien dieser Website abgebildeten Produkte mit den Originalprodukten sicherzustellen. Trotzdem können Abweichungen auftreten, insbesondere durch eine abweichende Farbwiedergabe an Ihrem Computer.  Dementsprechend haftet <<NAME>> nicht für Fehler oder Ungenauigkeiten in der Wiedergabe der Fotografien oder zeichnerischen Darstellungen der auf dieser Website abgebildeten Produkte. Sollten Sie Fragen zu den einzelnen Produkten haben, so können Sie sich gerne jederzeit an unseren Kundenservice wenden. Weiter Informationen zu den Zahlungsmodalitäten (Währung, akzeptierte Zahlungsarten usw.) finden Sie nachfolgend unter dem Punkt „6. Preise – akzeptierte Zahlungsarten“. Nach Abschluss des Bestellvorgangs wird Ihr Auftrag zur weiteren Bearbeitung an <<NAME>> weitergeleitet.",conclusionOfContract,,0.0
562,18,de,5. Bestellvorgang/5.3. Abschließen der Bestellung/5.3.b) Bestätigung der Zahlungsart und Bezahlung der Bestellung,"<<NAME>> behält sich vor, Bestellungen von Kunden abzulehnen, mit denen sich das Unternehmen in einem Rechtsstreit bezüglich früherer Bestellungen befindet. Dies gilt auch für den Fall, dass <<NAME>> Grund zu der Annahme hat, dass der betreffende Kunde diesen Allgemeinen Geschäftsbedingungen zuwider handelt oder sich an betrügerischen oder kriminellen Aktivitäten beteiligt. Weiterhin kann <<NAME>> aus sonstigen wichtigen Gründen eine Bestellung stornieren.",conclusionOfContract,conclusionOfContract:restrictions,0.0
563,18,de,5. Bestellvorgang/5.3. Abschließen der Bestellung/5.3.c) Bestellbestätigung,"Sie erhalten daraufhin eine Bestellbestätigung per E-Mail. Die Bestätigung weist den Gesamtbetrag der Bestellung, die Informationen zu Versandkosten und Lieferzeit sowie die wesentlichen Merkmale und den Preis der bestellten Artikel aus. Wir empfehlen, diese Bestellbestätigung als Ausdruck oder in elektronischer Form gut aufzubewahren. <<NAME>> bewahrt den Schriftverkehr, der den zwischen <<NAME>> und einem Kunden auf elektronischem Weg abgeschlossenen Kaufvertrag ab Auftragswert von 120 Euro nachweist, in Anwendung von Artikel L. 134-2 des Verbraucherschutzgesetzes (Code de la Consommation) für den laufenden Zeitraum vom Vertragsabschluss bis zum Datum der Zustellung der Waren auf und von da ab für zehn Jahre (übereinstimmend mit der Verordnung 2005-137 vom 16. Februar 2005).  Auf Anfrage und nach Ausweisung Ihrer Identität ermöglicht Ihnen der Kundenservice den Zugang zu diesen Dokumenten telefonisch von Montag bis Freitag (außer an offiziellen französischen Feiertagen) von 10.30 Uhr bis 18.30 Uhr (mitteleuropäischer Zeit) und Samstags von 10h bis 18h unter der Nummer 00 00 12345678 oder jederzeit per E-Mail über den Link „Uns kontaktieren“.",textStorage,,0.0
564,18,de,6. Preise - akzeptierte Zahlungsarten/6.1. Preise,"Die Preise der Produkte sind in Euro einschließlich Steuern angegeben. Außer bei Rückzahlungen (i) im Rahmen des Widerrufsrechts oder (ii) wegen Rechtsgewährleistung für Vertragskonformität und versteckte Mängel erstattet <<NAME>> nicht die Mehrwertsteuer für die über diese Website erworbenen Artikel (auch nicht in dem Fall, dass der Käufer die Produkte nach Erhalt in ein Drittland außerhalb der Europäischen Union weiterversendet). <<NAME>> behält sich vor, die Preise der auf dieser Website angebotenen Artikel jederzeit und ohne vorherige Ankündigung zu ändern. Die Produkte werden Ihnen aufgrund der Preisliste in Rechnung gestellt, die zum Zeitpunkt Ihrer Bestellung auf dieser Website eingestellt ist. Die Verfügbarkeit der von Ihnen zu diesem Zeitpunkt bestellten Produkte bleibt vorbehalten. Jede Bestellung ist unmittelbar bei Abschluss des Bestellvorgangs in Euro zu bezahlen. Sollte einer der bestellten Artikel nicht verfügbar sein (siehe Punkt 4 „Verfügbarkeit“), so werden nur die Beträge für die verfügbaren Produkte und die entsprechenden Versandkosten belastet.",prices,prices:currency,0.0
565,18,de,6. Preise - akzeptierte Zahlungsarten/6.2. Akzeptierte Zahlungsarten 6.2.a) Zahlung per Kreditkarte oder Bankkarte,"Wir akzeptieren Zahlungen per Visa®, MasterCard® Maestro®, American Express®, JCB® und CUP®. Kartenzahlungen werden über das System „3-D Secure“ authentifiziert und gesichert. Dieser Dienst ist auch bekannt unter den Namen „Verified by Visa®“, „MasterCard® SecureCode“ oder „American Express SafeKey®“. Bei der Zahlung fordert die Bank persönliche Informationen des Nutzers an, um die Identität des Karteninhabers zu überprüfen und die Transaktion zu bestätigen.",payment,payment:methods,0.0
566,18,de,6. Preise - akzeptierte Zahlungsarten/6.2. Akzeptierte Zahlungsarten 6.2.a) Zahlung per Kreditkarte oder Bankkarte,"Wie zahlt man auf dieser Website mit 3-D Secure?  Nach Eingabe und Bestätigung Ihrer Bankdaten (Kartennummer, Ablaufdatum und Prüfnummer/Sicherheitscode) öffnet sich ein neues Fenster, in das Sie die von Ihrer Bank abgefragten persönlichen Informationen eingeben. Solche Informationen können sein: - die Antwort auf eine persönliche Frage; - ein von Ihnen vorher festgelegtes Passwort; - ein per SMS zugesandter Code; - Ihr Geburtsdatum...  Sobald der 3-D Secure Code eingegeben und durch Ihre Bank bestätigt ist, ist die Bestellung abgeschlossen. Sie erhalten eine Bestellbestätigung per E-Mail. Die Art der Authentifizierung hängt von Ihrer Bank ab. Bei allen Fragen zu Ihrem 3-D Secure Code wenden Sie sich bitte direkt an Ihre Bank. Ihre Bestellung wird bearbeitet, sobald Ihre Zahlungsart geprüft und einer Belastung stattgegeben wurde. Ihr Konto wird erst bei Versand der bestellten Waren belastet.",payment,payment:methods,0.0
567,18,de,6. Preise - akzeptierte Zahlungsarten/6.2. Akzeptierte Zahlungsarten/6.2.b) Bezahlung mit PayPal,"Wir akzeptieren Zahlungen über Paypal (mit Ausnahme von telefonisch aufgegebenen Bestellungen, Vorbestellungen und Personalisierungen). Beim Ausführen Ihrer Bestellung werden Sie automatisch zur PayPal-Plattform weitergeleitet, hier müssen Sie sich in Ihr Konto einloggen. Falls Sie kein PayPal-Konto haben, können Sie jetzt ein Konto erstellen. Nach der Bestätigung Ihrer Bestellung mit PayPal werden Sie zur Bestätigungsseite example.com weitergeleitet. Bei Bestellungen mit PayPal kann eine zusätzliche Lieferfrist erforderlich sein. Wir können keine Bezahlung über PayPal für telefonische Bestellungen und/oder den Umtausch von Artikeln akzeptieren.",payment,payment:methods,0.0
568,18,de,6. Preise - akzeptierte Zahlungsarten/6.2Akzeptierte Zahlungsarten/6.2.c) Abrechnung über von Geschäften ausgegebene Einkaufsgutscheine,Von <<NAME>>-Geschäften ausgestellte Einkaufs- oder Geschenkgutscheine gelten nicht für den Kauf von Artikeln über diese Website.,payment,payment:vouchers,0.0
569,18,de,7. Eigentmsvorbehalt,"Die bestellten Produkte bleiben bis zur vollständigen Bezahlung Eigentum von <<NAME>>. Nach der Auslieferung an die von Ihnen angegebene Adresse liegt die Verantwortung für die gelieferten Produkte (insbesondere bei Verlust, Diebstahl oder Beschädigung) bei Ihnen.",retentionOfTitle,,0.0
570,18,de,8. Modalitäten für die Lieferung und die Abholung in einem Geschäft/8.1. Liefer- und Abholbereich/8.1.a) Lieferung an eine Postanschrift,"Waren, die über diese Website bestellt wurden, können nur nach Großbritannien (ohne die Kanalinseln), Frankreich (Mutterland inklusive Korsika, ohne Guadeloupe, Martinique, Französisch-Guayana, Réunion, Mayotte, Neukaledonien und die französischen Süd- und Antarktisgebiete), Monaco, Deutschland (ohne Helgoland und Büsingen am Hochrhein), Belgien, Luxemburg, in die Niederlande (ohne die Niederländischen Antillen und Aruba), nach Spanien, (ohne die Kanarischen Inseln, Ceuta und Melilla), Portugal (ohne die Azoren und Madeira), Italien (ohne Livigno, Campione d'Italia und der nationalen Fläche des Luganersees), Irland, Österreich (ohne die Gemeinden Jungholz und Mittelberg), in die Tschechische Republik, nach Finnland (ohne die Ålandinseln), Dänemark (ohne Grönland und die Färöer-Inseln), Schweden und Polen ausgeliefert werden (im Folgenden „Lieferbereich“). Für  Anschriften außerhalb dieses Lieferbereichs können keine Bestellungen entgegengenommen werden. Insbesondere aus Sicherheitsgründen kann <<NAME>> nicht postlagernd, an ein Postfach oder eine Cedex-Adresse versenden. Die Produkte werden an die Lieferanschrift versandt, die beim Bestellvorgang angegeben wurde.",delivery,delivery:destination,0.0
571,18,de,8. Modalitäten für die Lieferung und die Abholung in einem Geschäft/8.1. Liefer- und Abholbereich/8.1.b) Abholung im <<NAME>>-Geschäft,"Sie haben die Möglichkeit, Ihre Bestellung über diese Website in einem Geschäft abzuholen. Dieser Service für Kunden dieser Website ist zur Zeit nur in ausgewählten Geschäften verfügbar. Während des Bestellvorgangs können Sie überprüfen, ob die Option zur Abholung in einem Geschäft in dem von Ihnen gewählten Zustellland besteht. Sie können eine dritte Person bevollmächtigen, Ihre Bestellung in einem Geschäft abzuholen (siehe „8.3 Liefer- und Abholungsfristen“). Bei dem Fahrrad „Le Flâneur“, Mobiliar und Tapeten ist eine Abholung in einem Geschäft nicht möglich.",delivery,delivery:methods,0.0
572,18,de,8. Modalitäten für die Lieferung und die Abholung in einem Geschäft/8.2. Versandkosten,"Die Höhe der Versandkosten errechnet sich aus den von Ihnen bestellten Produkten, dem Gesamtbetrags Ihrer Bestellung sowie der gewünschten Versandart. Versandkostenfrei für alle Bestellungen Chronopost / Fedex Express werden die Versandkosten entsprechend des Gesamtbetrags der Bestellung berechnet. Für die Lieferung des Fahrrades „Le Flâneur“ werden 150 € berechnet. Die Zustellung erfolgt durch WES. Lieferung von Mobiliar: Für den Versand Ihrer Bestellung werden Versandkosten in Höhe von 6 % der Zwischensumme der Bestellung bis zu einem Maximalbetrag von 5000 Euro berechnet. ",delivery,delivery:costs,0.0
573,18,de,8. Modalitäten für die Lieferung und die Abholung in einem Geschäft/8.3. Liefer- und Abholungsfristen,"Die Lieferfristen beginnen mit der Bestellbestätigung, mit Ausnahme von vorbestellten Produkten, für die die Frist mit der Verfügbarkeit der Produkte beginnt.",delivery,delivery:time,0.0
574,18,de,8. Modalitäten für die Lieferung und die Abholung in einem Geschäft/8.3. Liefer- und Abholungsfristen/8.3.a) Lieferung an eine Postanschrift,Zu Beginn des Bestellvorgangs zeigen wir Ihnen mögliche Lieferfristen und Versandarten entsprechend der bestellten Produkte und des gewünschten Zustelllandes an. Der ausgewiesene Betrag wird zusätzlich zum  Preis für die bestellten Produkte berechnet.,delivery,delivery:costs,0.0
575,18,de,8. Modalitäten für die Lieferung und die Abholung in einem Geschäft/8.3. Liefer- und Abholungsfristen/8.3.b) Lieferung in Frankreich und im Fürstentum Monaco,"Chronopost Express: - Lieferung innerhalb von zwei (2) Werktagen nach Eingang der Bestellung, wenn diese vor 14.00 Uhr und an Werktagen eingeht und rechtswirksam ist. - Lieferung innerhalb von drei (3) Werktagen nach Eingang der Bestellung, wenn diese nach 14.00 Uhr und an Werktagen eingeht und rechtswirksam ist. Lieferung nach Korsika: drei (3) Werktage nach der Bestätigung der Bestellung. Für Bestellungen, die ein personalisiertes Produkt enthalten, gelten besondere Lieferzeiten. Diese werden Ihnen bei der Bestellung mitgeteilt.",delivery,delivery:time,0.0
576,18,de,8. Modalitäten für die Lieferung und die Abholung in einem Geschäft/8.3. Liefer- und Abholungsfristen/8.3.c) Lieferungen nach Großbritannien,"Fedex Express: - Alle Bestellungen, die vor 13.00 Uhr an einem Werktag erteilt und bestätigt werden, werden innerhalb von drei (3) Werktagen nach Auftragserteilung ausgeliefert. - Alle Bestellungen, die nach 13.00 Uhr an einem Werktag erteilt und bestätigt werden, werden innerhalb von vier (4) Werktagen nach Auftragserteilung ausgeliefert.  Lieferungen auf die Scilly-Inseln: drei (3) Werktage nach Ihrem Auftrag. Lieferungen auf die Orkney-Inseln: vier (4) Werktage nach Ihrem Auftrag. Lieferungen auf die Hebriden: fünf (5) Werktage nach Ihrem Auftrag. Lieferungen auf die Shetland-Inseln: sechs (6) Werktage nach Ihrem Auftrag.  Für Bestellungen, die ein personalisiertes Produkt enthalten, gelten besondere Lieferzeiten. Diese werden Ihnen bei der Bestellung mitgeteilt.",delivery,delivery:time,0.0
577,18,de,"8. Modalitäten für die Lieferung und die Abholung in einem Geschäft/8.3. Liefer- und Abholungsfristen/8.3.d) Lieferung nach Deutschland, Belgien, Luxemburg, Niederlande, Spanien, Portugal, Italien, Irland, Österreich, in die Tschechische Republik, Finnland, Dänemark, Schweden und Polen","Fedex Express: - Alle an Werktagen vor 14.00 Uhr getätigten und bestätigten Bestellungen werden innerhalb von drei (3) Werktagen nach Auftragserteilung ausgeliefert. - Alle an Werktagen nach 14.00 Uhr getätigten und bestätigten Bestellungen werden innerhalb von vier (4) Werktagen nach Auftragserteilung ausgeliefert.  Für Bestellungen, die ein personalisiertes Produkt enthalten, gelten besondere Lieferzeiten. Diese werden Ihnen bei der Bestellung mitgeteilt. <<NAME>> behält sich das Recht auf Teillieferungen vor sofern deren Annahme für Sie nicht unzumutbar ist, insbesondere wenn die Lieferung der restlichen bestellten Ware sichergestellt ist und Ihnen hierdurch kein erheblicher Mehraufwand oder keine erheblichen zusätzlichen Kosten entstehen. Ihre Kreditkarte wird jeweils anteilig mit dem Betrag für die tatsächlich gelieferten Waren belastet. Die Versandkosten werden nicht aufgeteilt, sondern einmalig berechnet, entsprechend der Angaben auf Ihrer Bestellbestätigung.",delivery,delivery:time,0.0
578,18,de,8. Modalitäten für die Lieferung und die Abholung in einem Geschäft/8.4. Abholung im Geschäft,"Sie erhalten eine E-Mail, wenn Ihre Bestellung im Geschäft zur Abholung bereit liegt. Ihre Artikel können nach folgender Frist in einer <<NAME>>-Filiale in Frankreich abgeholt werden: - zwei (2) Werktage nach Eingang der Bestellung, wenn diese werktags vor 14.00 Uhr getätigt und bestätigt wurde; - drei (3) Werktage nach Eingang der Bestellung, wenn diese werktags nach 14.00 Uhr getätigt und bestätigt wurde.",delivery,delivery:time,0.0
